time	V(6)	V(10)	V(11)	V(vdd)	I(Rz)	Id(M1)
2.182779193321527e-002	2.716833e+001	2.284100e+000	4.559853e-002	1.800618e+001	2.304392e-002	4.637191e-005
2.187731203961429e-002	2.715686e+001	2.260837e+000	4.620365e-002	1.800606e+001	2.301510e-002	4.646645e-005
2.195710602609657e-002	2.713841e+001	2.227991e+000	4.705966e-002	1.800587e+001	2.296876e-002	4.659979e-005
2.211669399906113e-002	2.710161e+001	2.176374e+000	4.841131e-002	1.800550e+001	2.287639e-002	4.680882e-005
2.230697719820229e-002	2.705789e+001	2.135707e+000	4.948971e-002	1.800507e+001	2.276671e-002	4.697255e-005
2.246071019711549e-002	2.702272e+001	2.122794e+000	4.985239e-002	1.800471e+001	2.267853e-002	4.702314e-005
2.263539420098781e-002	2.698295e+001	2.133484e+000	4.961788e-002	1.800431e+001	2.257888e-002	4.697681e-005
2.287036231381312e-002	2.692976e+001	2.189876e+000	4.822752e-002	1.800378e+001	2.244576e-002	4.674260e-005
2.325097325891745e-002	2.684425e+001	2.362711e+000	4.387197e-002	1.800293e+001	2.223195e-002	4.602992e-005
2.365097325891741e-002	2.675518e+001	2.635592e+000	3.689649e-002	1.800204e+001	2.200950e-002	4.490764e-005
2.405097325891736e-002	2.666698e+001	2.992772e+000	2.763780e-002	1.800116e+001	2.178949e-002	4.344053e-005
2.445097325891732e-002	2.657966e+001	3.410539e+000	1.664252e-002	1.800029e+001	2.157187e-002	4.172592e-005
2.485097325891728e-002	2.649321e+001	3.860394e+000	4.601538e-003	1.799943e+001	2.135651e-002	3.988072e-005
2.525097325891723e-002	2.640763e+001	4.312744e+000	-7.728580e-003	1.799857e+001	2.114333e-002	3.802616e-005
2.565097325891719e-002	2.632290e+001	4.739146e+000	-1.957308e-002	1.799773e+001	2.093221e-002	3.627867e-005
2.605097325891714e-002	2.623901e+001	5.114157e+000	-3.018774e-002	1.799689e+001	2.072305e-002	3.474235e-005
2.645097325891710e-002	2.615596e+001	5.416630e+000	-3.890558e-002	1.799606e+001	2.051579e-002	3.350363e-005
2.685097325891706e-002	2.607370e+001	5.636440e+000	-4.535277e-002	1.799524e+001	2.031024e-002	3.260362e-005
2.715680370691698e-002	2.601130e+001	5.745180e+000	-4.860377e-002	1.799462e+001	2.015417e-002	3.215820e-005
2.731985541348037e-002	2.597824e+001	5.775850e+000	-4.954927e-002	1.799429e+001	2.007141e-002	3.203245e-005
2.748358877940382e-002	2.594521e+001	5.785050e+000	-4.986793e-002	1.799395e+001	1.998867e-002	3.199474e-005
2.764390007068651e-002	2.591303e+001	5.774517e+000	-4.960701e-002	1.799363e+001	1.990798e-002	3.203793e-005
2.788419201317027e-002	2.586506e+001	5.733704e+000	-4.848326e-002	1.799315e+001	1.978763e-002	3.220512e-005
2.794194006591155e-002	2.585375e+001	5.719181e+000	-4.807543e-002	1.799304e+001	1.975926e-002	3.226460e-005
2.797577655051065e-002	2.584747e+001	5.708712e+000	-4.777926e-002	1.799298e+001	1.974349e-002	3.230749e-005
2.799589769265731e-002	2.584414e+001	5.702055e+000	-4.759051e-002	1.799294e+001	1.973512e-002	3.233478e-005
2.801687223391025e-002	2.584149e+001	5.694737e+000	-4.738264e-002	1.799291e+001	1.972846e-002	3.236479e-005
2.805482630343192e-002	2.583901e+001	5.680788e+000	-4.698554e-002	1.799289e+001	1.972220e-002	3.242206e-005
2.809414980774672e-002	2.583991e+001	5.665475e+000	-4.654854e-002	1.799290e+001	1.972441e-002	3.248503e-005
2.813639512831889e-002	2.584599e+001	5.647878e+000	-4.604493e-002	1.799296e+001	1.973960e-002	3.255753e-005
2.819304874903850e-002	2.586293e+001	5.622361e+000	-4.531263e-002	1.799313e+001	1.978199e-002	3.266288e-005
2.827720922087762e-002	2.590507e+001	5.580506e+000	-4.410838e-002	1.799355e+001	1.988747e-002	3.283606e-005
2.840710963052517e-002	2.600298e+001	5.506732e+000	-4.198283e-002	1.799453e+001	2.013264e-002	3.314191e-005
2.861996088975216e-002	2.621690e+001	5.363168e+000	-3.785600e-002	1.799667e+001	2.066834e-002	3.373753e-005
2.896209186220999e-002	2.660293e+001	5.088140e+000	-3.000559e-002	1.800054e+001	2.163501e-002	3.487726e-005
2.929287621762367e-002	2.694193e+001	4.779225e+000	-2.128654e-002	1.800393e+001	2.248373e-002	3.615394e-005
2.958007047115152e-002	2.715121e+001	4.480698e+000	-1.296562e-002	1.800603e+001	2.300736e-002	3.738360e-005
2.976702508420015e-002	2.722161e+001	4.274446e+000	-7.278481e-003	1.800673e+001	2.318319e-002	3.823066e-005
2.986269656580487e-002	2.723065e+001	4.165797e+000	-4.305765e-003	1.800682e+001	2.320553e-002	3.867594e-005
2.991626574263218e-002	2.722675e+001	4.104219e+000	-2.628784e-003	1.800678e+001	2.319557e-002	3.892800e-005
2.995674988100161e-002	2.722048e+001	4.057445e+000	-1.358374e-003	1.800672e+001	2.317974e-002	3.911935e-005
2.999249891429634e-002	2.721348e+001	4.016030e+000	-2.356254e-004	1.800665e+001	2.316207e-002	3.928873e-005
3.003207161112509e-002	2.720494e+001	3.970114e+000	1.007460e-003	1.800656e+001	2.314054e-002	3.947648e-005
3.004338302505150e-002	2.720240e+001	3.956978e+000	1.362728e-003	1.800654e+001	2.313413e-002	3.953019e-005
3.005707513403655e-002	2.719927e+001	3.941070e+000	1.792651e-003	1.800650e+001	2.312623e-002	3.959523e-005
3.007070311172155e-002	2.719613e+001	3.925232e+000	2.220430e-003	1.800647e+001	2.311832e-002	3.965998e-005
3.008511658576585e-002	2.719280e+001	3.908480e+000	2.672684e-003	1.800644e+001	2.310993e-002	3.972847e-005
3.010022786685895e-002	2.718930e+001	3.890916e+000	3.146594e-003	1.800640e+001	2.310111e-002	3.980027e-005
3.011644629034627e-002	2.718554e+001	3.872065e+000	3.654887e-003	1.800637e+001	2.309163e-002	3.987734e-005
3.013634654188269e-002	2.718092e+001	3.848940e+000	4.278012e-003	1.800632e+001	2.308000e-002	3.997188e-005
3.016029869518455e-002	2.717537e+001	3.821119e+000	5.027036e-003	1.800626e+001	2.306599e-002	4.008561e-005
3.019224374430429e-002	2.716796e+001	3.784048e+000	6.023971e-003	1.800619e+001	2.304731e-002	4.023715e-005
3.023700035859545e-002	2.715759e+001	3.732216e+000	7.415648e-003	1.800608e+001	2.302117e-002	4.044902e-005
3.030906047034176e-002	2.714091e+001	3.649225e+000	9.638254e-003	1.800592e+001	2.297915e-002	4.078824e-005
3.044861753166184e-002	2.710874e+001	3.491285e+000	1.384909e-002	1.800559e+001	2.289805e-002	4.143370e-005
3.072773165430198e-002	2.704474e+001	3.190339e+000	2.181931e-002	1.800495e+001	2.273680e-002	4.266325e-005
3.112773165430194e-002	2.695372e+001	2.801993e+000	3.202650e-002	1.800403e+001	2.250757e-002	4.424906e-005
3.152773165430189e-002	2.686355e+001	2.484662e+000	4.031341e-002	1.800312e+001	2.228065e-002	4.554362e-005
3.192773165430185e-002	2.677419e+001	2.253465e+000	4.633295e-002	1.800222e+001	2.205604e-002	4.648488e-005
3.218575982069072e-002	2.671699e+001	2.158404e+000	4.881738e-002	1.800165e+001	2.191241e-002	4.687021e-005
3.235581591363013e-002	2.667953e+001	2.128403e+000	4.961915e-002	1.800127e+001	2.181846e-002	4.699041e-005
3.256627702944415e-002	2.663342e+001	2.124777e+000	4.975803e-002	1.800081e+001	2.170289e-002	4.700216e-005
3.275790808037904e-002	2.659167e+001	2.153926e+000	4.905627e-002	1.800039e+001	2.159833e-002	4.688008e-005
3.306924821348312e-002	2.652430e+001	2.265507e+000	4.626658e-002	1.799972e+001	2.142982e-002	4.641905e-005
3.346924821348307e-002	2.643846e+001	2.497794e+000	4.036690e-002	1.799886e+001	2.121534e-002	4.546298e-005
3.386924821348303e-002	2.635342e+001	2.818938e+000	3.209735e-002	1.799801e+001	2.100315e-002	4.414337e-005
3.426924821348298e-002	2.626923e+001	3.212610e+000	2.181100e-002	1.799717e+001	2.079329e-002	4.252724e-005
3.466924821348294e-002	2.618588e+001	3.651593e+000	1.015419e-002	1.799634e+001	2.058567e-002	4.072629e-005
3.506924821348290e-002	2.610336e+001	4.106499e+000	-2.140648e-003	1.799552e+001	2.038018e-002	3.886097e-005
3.546924821348285e-002	2.602166e+001	4.548105e+000	-1.430098e-002	1.799471e+001	2.017671e-002	3.705097e-005
3.586924821348281e-002	2.594095e+001	4.949394e+000	-2.556273e-002	1.799390e+001	1.997557e-002	3.540677e-005
3.626924821348276e-002	2.586505e+001	5.301838e+000	-3.561665e-002	1.799314e+001	1.978637e-002	3.396313e-005
3.639258680914925e-002	2.585226e+001	5.395998e+000	-3.833441e-002	1.799302e+001	1.975461e-002	3.357783e-005
3.648385855109804e-002	2.585910e+001	5.457735e+000	-4.012833e-002	1.799309e+001	1.977192e-002	3.332576e-005
3.654603665887302e-002	2.587694e+001	5.496857e+000	-4.126682e-002	1.799327e+001	1.981674e-002	3.316648e-005
3.661346125917619e-002	2.591165e+001	5.535868e+000	-4.240308e-002	1.799361e+001	1.990385e-002	3.300822e-005
3.674831045978255e-002	2.601096e+001	5.605843e+000	-4.444284e-002	1.799461e+001	2.015293e-002	3.272560e-005
3.688899070209861e-002	2.614618e+001	5.666034e+000	-4.619910e-002	1.799597e+001	2.049198e-002	3.248422e-005
3.713767545377533e-002	2.642761e+001	5.743101e+000	-4.845080e-002	1.799879e+001	2.119752e-002	3.217904e-005
3.735513069925323e-002	2.668146e+001	5.781250e+000	-4.956864e-002	1.800134e+001	2.183382e-002	3.203222e-005
3.756543097338660e-002	2.690668e+001	5.787513e+000	-4.975983e-002	1.800359e+001	2.239828e-002	3.201500e-005
3.775653088662856e-002	2.706441e+001	5.764923e+000	-4.911615e-002	1.800517e+001	2.279350e-002	3.211365e-005
